Data,Bioma,Estados,Nível 0,Area_Queimada_ha
2019-08-01,Cerrado,Tocantins,Antrópico,50.76744015
2019-08-01,Cerrado,Tocantins,Antrópico,2.639264612
2019-08-01,Cerrado,Tocantins,Antrópico,717.7118348
2019-08-01,Cerrado,Tocantins,Natural,9307.642202
2019-08-01,Cerrado,Tocantins,Natural,217685.8209
2019-08-01,Cerrado,Tocantins,Natural,194966.2371
2019-08-01,Cerrado,Tocantins,Natural,59649.47551
2019-08-01,Cerrado,Tocantins,Natural,483.7846731
2019-12-01,Cerrado,Tocantins,Antrópico,78.65747853
2019-12-01,Cerrado,Tocantins,Antrópico,1.411824011
2019-12-01,Cerrado,Tocantins,Antrópico,183.3247979
2019-12-01,Cerrado,Tocantins,Antrópico,57.9731107
2019-12-01,Cerrado,Tocantins,Antrópico,55.8150642
2019-12-01,Cerrado,Tocantins,Antrópico,552.6956433
2019-12-01,Cerrado,Tocantins,Antrópico,1.228043799
2019-12-01,Cerrado,Tocantins,Antrópico,8.720237463
2019-12-01,Cerrado,Tocantins,Natural,68.84640024
2019-12-01,Cerrado,Tocantins,Natural,835.699621
2019-12-01,Cerrado,Tocantins,Natural,1008.464713
2019-12-01,Cerrado,Tocantins,Natural,886.08771
2019-12-01,Cerrado,Tocantins,Natural,13.43631104
2019-02-01,Cerrado,Tocantins,Antrópico,3.179317749
2019-02-01,Cerrado,Tocantins,Antrópico,48.50585914
2019-02-01,Cerrado,Tocantins,Antrópico,92.68670099
2019-02-01,Cerrado,Tocantins,Antrópico,122.6289406
2019-02-01,Cerrado,Tocantins,Antrópico,1.75447154
2019-02-01,Cerrado,Tocantins,Natural,3.88662569
2019-02-01,Cerrado,Tocantins,Natural,11.26728042
2019-02-01,Cerrado,Tocantins,Natural,38.05995173
2019-02-01,Cerrado,Tocantins,Natural,3.16376651
2019-02-01,Cerrado,Tocantins,Natural,6.459014191
2019-01-01,Cerrado,Tocantins,Antrópico,59.98177281
2019-01-01,Cerrado,Tocantins,Antrópico,6.00165899
2019-01-01,Cerrado,Tocantins,Antrópico,229.4713099
2019-01-01,Cerrado,Tocantins,Antrópico,141.957911
2019-01-01,Cerrado,Tocantins,Antrópico,425.313617
2019-01-01,Cerrado,Tocantins,Antrópico,2.192439178
2019-01-01,Cerrado,Tocantins,Antrópico,31.16318032
2019-01-01,Cerrado,Tocantins,Natural,47.37066314
2019-01-01,Cerrado,Tocantins,Natural,294.0684352
2019-01-01,Cerrado,Tocantins,Natural,167.9359807
2019-01-01,Cerrado,Tocantins,Natural,105.7403308
2019-01-01,Cerrado,Tocantins,Natural,275.6930641
2019-07-01,Cerrado,Tocantins,Antrópico,2020.871562
2019-07-01,Cerrado,Tocantins,Antrópico,0.176456537
2019-07-01,Cerrado,Tocantins,Antrópico,440.293011
2019-07-01,Cerrado,Tocantins,Antrópico,1905.580486
2019-07-01,Cerrado,Tocantins,Antrópico,5301.746711
2019-07-01,Cerrado,Tocantins,Antrópico,27354.4161
2019-07-01,Cerrado,Tocantins,Antrópico,11.08469156
2019-07-01,Cerrado,Tocantins,Antrópico,1.83971438
2019-07-01,Cerrado,Tocantins,Antrópico,626.8352587
2019-07-01,Cerrado,Tocantins,Natural,834.7570451
2019-07-01,Cerrado,Tocantins,Natural,60851.8335
2019-07-01,Cerrado,Tocantins,Natural,149798.514
2019-07-01,Cerrado,Tocantins,Natural,36082.69708
2019-07-01,Cerrado,Tocantins,Natural,255.1426255
2019-06-01,Cerrado,Tocantins,Antrópico,8187.291067
2019-06-01,Cerrado,Tocantins,Antrópico,2.383671643
2019-06-01,Cerrado,Tocantins,Antrópico,769.4386566
2019-06-01,Cerrado,Tocantins,Antrópico,2010.259433
2019-06-01,Cerrado,Tocantins,Antrópico,5904.223475
2019-06-01,Cerrado,Tocantins,Antrópico,20217.58489
2019-06-01,Cerrado,Tocantins,Antrópico,40.30490451
2019-06-01,Cerrado,Tocantins,Antrópico,738.6475023
2019-06-01,Cerrado,Tocantins,Natural,380.7278915
2019-06-01,Cerrado,Tocantins,Natural,37149.83889
2019-06-01,Cerrado,Tocantins,Natural,26902.96223
2019-06-01,Cerrado,Tocantins,Natural,36548.60793
2019-06-01,Cerrado,Tocantins,Natural,106.5359563
2019-05-01,Cerrado,Tocantins,Antrópico,27965.47279
2019-05-01,Cerrado,Tocantins,Antrópico,691.9898861
2019-05-01,Cerrado,Tocantins,Antrópico,4130.939736
2019-05-01,Cerrado,Tocantins,Antrópico,3032.080124
2019-05-01,Cerrado,Tocantins,Antrópico,2808.008996
2019-05-01,Cerrado,Tocantins,Antrópico,1.487872028
2019-05-01,Cerrado,Tocantins,Antrópico,467.3248334
2019-05-01,Cerrado,Tocantins,Natural,126.5791234
2019-05-01,Cerrado,Tocantins,Natural,5682.771441
2019-05-01,Cerrado,Tocantins,Natural,3133.076933
2019-05-01,Cerrado,Tocantins,Natural,15732.98494
2019-05-01,Cerrado,Tocantins,Natural,38.22215195
2019-03-01,Cerrado,Tocantins,Antrópico,2.638742938
2019-03-01,Cerrado,Tocantins,Antrópico,58.39759473
2019-03-01,Cerrado,Tocantins,Antrópico,6.076220099
2019-03-01,Cerrado,Tocantins,Antrópico,10.00995477
2019-03-01,Cerrado,Tocantins,Antrópico,2.109320661
2019-03-01,Cerrado,Tocantins,Natural,14.43821472
2019-03-01,Cerrado,Tocantins,Natural,12.79946036
2019-03-01,Cerrado,Tocantins,Natural,99.50896382
2019-03-01,Cerrado,Tocantins,Natural,0.785845502
2019-11-01,Cerrado,Tocantins,Antrópico,44.2502692
2019-11-01,Cerrado,Tocantins,Antrópico,0.264720624
2019-11-01,Cerrado,Tocantins,Antrópico,134.9658993
2019-11-01,Cerrado,Tocantins,Antrópico,445.875299
2019-11-01,Cerrado,Tocantins,Antrópico,589.0121489
2019-11-01,Cerrado,Tocantins,Antrópico,4184.804993
2019-11-01,Cerrado,Tocantins,Antrópico,15.85985721
2019-11-01,Cerrado,Tocantins,Antrópico,39.29490577
2019-11-01,Cerrado,Tocantins,Natural,708.9303495
2019-11-01,Cerrado,Tocantins,Natural,7240.300259
2019-11-01,Cerrado,Tocantins,Natural,6752.987424
2019-11-01,Cerrado,Tocantins,Natural,1176.165869
2019-11-01,Cerrado,Tocantins,Natural,130.5274685
2019-10-01,Cerrado,Tocantins,Antrópico,417.5663026
2019-10-01,Cerrado,Tocantins,Antrópico,52.77841543
2019-10-01,Cerrado,Tocantins,Antrópico,784.2526014
2019-10-01,Cerrado,Tocantins,Antrópico,3709.373275
2019-10-01,Cerrado,Tocantins,Antrópico,7834.121745
2019-10-01,Cerrado,Tocantins,Antrópico,46698.57251
2019-10-01,Cerrado,Tocantins,Antrópico,31.6037083
2019-10-01,Cerrado,Tocantins,Antrópico,64.75762642
2019-10-01,Cerrado,Tocantins,Natural,11729.14628
2019-10-01,Cerrado,Tocantins,Natural,90706.3599
2019-10-01,Cerrado,Tocantins,Natural,68412.91063
2019-10-01,Cerrado,Tocantins,Natural,11055.77618
2019-10-01,Cerrado,Tocantins,Natural,1361.521892
2019-09-01,Cerrado,Tocantins,Antrópico,824.0688474
2019-09-01,Cerrado,Tocantins,Antrópico,263.250689
2019-09-01,Cerrado,Tocantins,Antrópico,583.0982936
2019-09-01,Cerrado,Tocantins,Antrópico,3378.750213
2019-09-01,Cerrado,Tocantins,Antrópico,21698.63591
2019-09-01,Cerrado,Tocantins,Antrópico,91744.03176
2019-09-01,Cerrado,Tocantins,Antrópico,202.4090372
2019-09-01,Cerrado,Tocantins,Antrópico,431.5291267
2019-09-01,Cerrado,Tocantins,Natural,32491.33492
2019-09-01,Cerrado,Tocantins,Natural,458101.8042
2019-09-01,Cerrado,Tocantins,Natural,239246.7869
2019-09-01,Cerrado,Tocantins,Natural,88763.12555
2019-09-01,Cerrado,Tocantins,Natural,833.0355639
2019-04-01,Mata Atlântica,Alagoas,Antrópico,23.51823096
2019-04-01,Mata Atlântica,Alagoas,Antrópico,8.904010651
2019-04-01,Mata Atlântica,Alagoas,Antrópico,8.899670642
2019-04-01,Mata Atlântica,Alagoas,Natural,0.176472376
2019-04-01,Mata Atlântica,Alagoas,Natural,0.617652374
2019-08-01,Mata Atlântica,Alagoas,Antrópico,30.78333217
2019-08-01,Mata Atlântica,Alagoas,Antrópico,4.325133344
2019-08-01,Mata Atlântica,Alagoas,Antrópico,0.176486957
2019-12-01,Mata Atlântica,Alagoas,Antrópico,357.792907
2019-12-01,Mata Atlântica,Alagoas,Antrópico,82.43010958
2019-12-01,Mata Atlântica,Alagoas,Antrópico,166.3382508
2019-12-01,Mata Atlântica,Alagoas,Natural,1.059214307
2019-12-01,Mata Atlântica,Alagoas,Natural,0.088021741
2019-12-01,Mata Atlântica,Alagoas,Natural,19.80737625
2019-12-01,Mata Atlântica,Alagoas,Natural,1.055775659
2019-02-01,Mata Atlântica,Alagoas,Antrópico,85.80376366
2019-02-01,Mata Atlântica,Alagoas,Antrópico,10.13388846
2019-02-01,Mata Atlântica,Alagoas,Antrópico,16.761797
2019-02-01,Mata Atlântica,Alagoas,Natural,0.088272583
2019-02-01,Mata Atlântica,Alagoas,Natural,2.816992261
2019-01-01,Mata Atlântica,Alagoas,Antrópico,226.7796399
2019-01-01,Mata Atlântica,Alagoas,Antrópico,39.06015881
2019-01-01,Mata Atlântica,Alagoas,Antrópico,33.34419862
2019-01-01,Mata Atlântica,Alagoas,Natural,0.969951123
2019-01-01,Mata Atlântica,Alagoas,Natural,1.235466327
2019-07-01,Mata Atlântica,Alagoas,Antrópico,2.117345935
2019-06-01,Mata Atlântica,Alagoas,Antrópico,27.86927173
2019-06-01,Mata Atlântica,Alagoas,Antrópico,10.56815915
2019-06-01,Mata Atlântica,Alagoas,Antrópico,7.408101471
2019-05-01,Mata Atlântica,Alagoas,Antrópico,10.65118558
2019-05-01,Mata Atlântica,Alagoas,Antrópico,5.030263324
2019-03-01,Mata Atlântica,Alagoas,Antrópico,48.00790403
2019-03-01,Mata Atlântica,Alagoas,Antrópico,15.78750974
2019-03-01,Mata Atlântica,Alagoas,Antrópico,113.4490742
2019-03-01,Mata Atlântica,Alagoas,Natural,1.059647681
2019-03-01,Mata Atlântica,Alagoas,Natural,7.22658725
2019-11-01,Mata Atlântica,Alagoas,Antrópico,306.2354462
2019-11-01,Mata Atlântica,Alagoas,Antrópico,109.2717406
2019-11-01,Mata Atlântica,Alagoas,Antrópico,171.563666
2019-11-01,Mata Atlântica,Alagoas,Natural,2.647146429
2019-11-01,Mata Atlântica,Alagoas,Natural,0.08826001
2019-11-01,Mata Atlântica,Alagoas,Natural,4.31417774
2019-10-01,Mata Atlântica,Alagoas,Antrópico,88.4657596
2019-10-01,Mata Atlântica,Alagoas,Antrópico,28.27241987
2019-10-01,Mata Atlântica,Alagoas,Antrópico,19.91658873
2019-09-01,Mata Atlântica,Alagoas,Antrópico,128.911993
2019-09-01,Mata Atlântica,Alagoas,Antrópico,36.52634875
2019-09-01,Mata Atlântica,Alagoas,Antrópico,14.10399653
2019-04-01,Mata Atlântica,Bahia,Antrópico,2.158045508
2019-04-01,Mata Atlântica,Bahia,Antrópico,436.9661137
2019-04-01,Mata Atlântica,Bahia,Antrópico,483.9030178
2019-04-01,Mata Atlântica,Bahia,Antrópico,29.40186237
2019-04-01,Mata Atlântica,Bahia,Natural,326.0943737
2019-04-01,Mata Atlântica,Bahia,Natural,49.64934117
2019-04-01,Mata Atlântica,Bahia,Natural,9.821496649
2019-04-01,Mata Atlântica,Bahia,Natural,176.1126429
2019-04-01,Mata Atlântica,Bahia,Natural,15.00861546
2019-04-01,Mata Atlântica,Bahia,Natural,369.0378696
2019-08-01,Mata Atlântica,Bahia,Antrópico,28.74958827
2019-08-01,Mata Atlântica,Bahia,Antrópico,92.72191477
2019-08-01,Mata Atlântica,Bahia,Antrópico,6.750753442
2019-08-01,Mata Atlântica,Bahia,Antrópico,2.044759137
2019-08-01,Mata Atlântica,Bahia,Natural,8.019967645
2019-08-01,Mata Atlântica,Bahia,Natural,18.39042619
2019-08-01,Mata Atlântica,Bahia,Natural,7.479339722
2019-08-01,Mata Atlântica,Bahia,Natural,0.512392499
2019-08-01,Mata Atlântica,Bahia,Natural,1.206754333
2019-08-01,Mata Atlântica,Bahia,Natural,0.428654645
2019-12-01,Mata Atlântica,Bahia,Antrópico,24.16788863
2019-12-01,Mata Atlântica,Bahia,Antrópico,0.517862305
2019-12-01,Mata Atlântica,Bahia,Antrópico,204.0178287
2019-12-01,Mata Atlântica,Bahia,Antrópico,837.5307908
2019-12-01,Mata Atlântica,Bahia,Antrópico,36.0958714
2019-12-01,Mata Atlântica,Bahia,Antrópico,0.086491638
2019-12-01,Mata Atlântica,Bahia,Natural,362.2634907
2019-12-01,Mata Atlântica,Bahia,Natural,77.58087355
2019-12-01,Mata Atlântica,Bahia,Natural,6.516950848
2019-12-01,Mata Atlântica,Bahia,Natural,60.1077851
2019-12-01,Mata Atlântica,Bahia,Natural,0.255520892
2019-12-01,Mata Atlântica,Bahia,Natural,183.0458933
2019-12-01,Mata Atlântica,Bahia,Natural,3.257547815
2019-02-01,Mata Atlântica,Bahia,Antrópico,5.046171198
2019-02-01,Mata Atlântica,Bahia,Antrópico,715.5014559
2019-02-01,Mata Atlântica,Bahia,Antrópico,1483.531165
2019-02-01,Mata Atlântica,Bahia,Antrópico,47.3213556
2019-02-01,Mata Atlântica,Bahia,Natural,295.6351713
2019-02-01,Mata Atlântica,Bahia,Natural,60.97293918
2019-02-01,Mata Atlântica,Bahia,Natural,7.416142639
2019-02-01,Mata Atlântica,Bahia,Natural,975.2047537
2019-02-01,Mata Atlântica,Bahia,Natural,0.859340601
2019-02-01,Mata Atlântica,Bahia,Natural,68.05387549
2019-02-01,Mata Atlântica,Bahia,Natural,501.8582022
2019-02-01,Mata Atlântica,Bahia,Natural,0.342742267
2019-01-01,Mata Atlântica,Bahia,Antrópico,8.455396173
2019-01-01,Mata Atlântica,Bahia,Antrópico,1.403403931
2019-01-01,Mata Atlântica,Bahia,Antrópico,168.1932959
2019-01-01,Mata Atlântica,Bahia,Antrópico,170.8641596
2019-01-01,Mata Atlântica,Bahia,Antrópico,10.66495224
2019-01-01,Mata Atlântica,Bahia,Natural,135.4090454
2019-01-01,Mata Atlântica,Bahia,Natural,29.73908437
2019-01-01,Mata Atlântica,Bahia,Natural,0.174587598
2019-01-01,Mata Atlântica,Bahia,Natural,357.2172309
2019-01-01,Mata Atlântica,Bahia,Natural,0.601558569
2019-01-01,Mata Atlântica,Bahia,Natural,14.8978023
2019-01-01,Mata Atlântica,Bahia,Natural,117.8670611
2019-01-01,Mata Atlântica,Bahia,Natural,0.085722791
2019-07-01,Mata Atlântica,Bahia,Antrópico,2.735787762
2019-07-01,Mata Atlântica,Bahia,Antrópico,88.29295092
2019-07-01,Mata Atlântica,Bahia,Antrópico,578.1455824
2019-07-01,Mata Atlântica,Bahia,Antrópico,34.01093993
2019-07-01,Mata Atlântica,Bahia,Antrópico,1.451670453
2019-07-01,Mata Atlântica,Bahia,Natural,9.054874023
2019-07-01,Mata Atlântica,Bahia,Natural,35.28420241
2019-07-01,Mata Atlântica,Bahia,Natural,5.403658344
2019-07-01,Mata Atlântica,Bahia,Natural,5.939646936
2019-06-01,Mata Atlântica,Bahia,Antrópico,0.17152395
2019-06-01,Mata Atlântica,Bahia,Antrópico,67.43705604
2019-06-01,Mata Atlântica,Bahia,Antrópico,342.5199413
2019-06-01,Mata Atlântica,Bahia,Antrópico,8.706159241
2019-06-01,Mata Atlântica,Bahia,Antrópico,0.519243543
2019-06-01,Mata Atlântica,Bahia,Natural,42.50141702
2019-06-01,Mata Atlântica,Bahia,Natural,4.574828357
2019-06-01,Mata Atlântica,Bahia,Natural,0.776074878
2019-06-01,Mata Atlântica,Bahia,Natural,27.26404767
2019-06-01,Mata Atlântica,Bahia,Natural,15.97873168
2019-06-01,Mata Atlântica,Bahia,Natural,44.66872942
2019-05-01,Mata Atlântica,Bahia,Antrópico,0.25949928
2019-05-01,Mata Atlântica,Bahia,Antrópico,1.753719281
2019-05-01,Mata Atlântica,Bahia,Antrópico,132.7690354
2019-05-01,Mata Atlântica,Bahia,Antrópico,158.7930284
2019-05-01,Mata Atlântica,Bahia,Antrópico,11.52746766
2019-05-01,Mata Atlântica,Bahia,Antrópico,0.343998846
2019-05-01,Mata Atlântica,Bahia,Natural,96.12717487
2019-05-01,Mata Atlântica,Bahia,Natural,3.898821008
2019-05-01,Mata Atlântica,Bahia,Natural,0.517366303
2019-05-01,Mata Atlântica,Bahia,Natural,56.85851675
2019-05-01,Mata Atlântica,Bahia,Natural,6.106314337
2019-05-01,Mata Atlântica,Bahia,Natural,113.7448537
2019-03-01,Mata Atlântica,Bahia,Antrópico,2.58738498
2019-03-01,Mata Atlântica,Bahia,Antrópico,0.945988037
2019-03-01,Mata Atlântica,Bahia,Antrópico,728.2756391
2019-03-01,Mata Atlântica,Bahia,Antrópico,1817.532918
2019-03-01,Mata Atlântica,Bahia,Antrópico,37.60856439
2019-03-01,Mata Atlântica,Bahia,Antrópico,1.483024683
2019-03-01,Mata Atlântica,Bahia,Antrópico,0.174815479
2019-03-01,Mata Atlântica,Bahia,Natural,521.1430273
2019-03-01,Mata Atlântica,Bahia,Natural,111.0931954
2019-03-01,Mata Atlântica,Bahia,Natural,4.224793109
2019-03-01,Mata Atlântica,Bahia,Natural,646.664458
2019-03-01,Mata Atlântica,Bahia,Natural,25.74280067
2019-03-01,Mata Atlântica,Bahia,Natural,256.2877097
2019-03-01,Mata Atlântica,Bahia,Natural,1.885664312
2019-11-01,Mata Atlântica,Bahia,Antrópico,9.840087475
2019-11-01,Mata Atlântica,Bahia,Antrópico,1.209569794
2019-11-01,Mata Atlântica,Bahia,Antrópico,1.705003564
2019-11-01,Mata Atlântica,Bahia,Antrópico,384.4173026
2019-11-01,Mata Atlântica,Bahia,Antrópico,1485.938328
2019-11-01,Mata Atlântica,Bahia,Antrópico,11.68048441
2019-11-01,Mata Atlântica,Bahia,Natural,434.6812209
2019-11-01,Mata Atlântica,Bahia,Natural,176.4847152
2019-11-01,Mata Atlântica,Bahia,Natural,51.17516112
2019-11-01,Mata Atlântica,Bahia,Natural,7.400191907
2019-11-01,Mata Atlântica,Bahia,Natural,140.6635198
2019-11-01,Mata Atlântica,Bahia,Natural,3.856281714
2019-10-01,Mata Atlântica,Bahia,Antrópico,0.517905377
2019-10-01,Mata Atlântica,Bahia,Antrópico,145.1195368
2019-10-01,Mata Atlântica,Bahia,Antrópico,414.681529
2019-10-01,Mata Atlântica,Bahia,Antrópico,0.172383716
2019-10-01,Mata Atlântica,Bahia,Antrópico,0.085944153
2019-10-01,Mata Atlântica,Bahia,Natural,151.2078422
2019-10-01,Mata Atlântica,Bahia,Natural,100.5746459
2019-10-01,Mata Atlântica,Bahia,Natural,1.288101123
2019-10-01,Mata Atlântica,Bahia,Natural,0.428191498
2019-10-01,Mata Atlântica,Bahia,Natural,11.09231653
2019-09-01,Mata Atlântica,Bahia,Antrópico,1.754242065
2019-09-01,Mata Atlântica,Bahia,Antrópico,60.92278805
2019-09-01,Mata Atlântica,Bahia,Antrópico,497.0605045
2019-09-01,Mata Atlântica,Bahia,Antrópico,12.71661727
2019-09-01,Mata Atlântica,Bahia,Natural,11.56843177
2019-09-01,Mata Atlântica,Bahia,Natural,61.37414348
2019-09-01,Mata Atlântica,Bahia,Natural,10.58667953
2019-09-01,Mata Atlântica,Bahia,Natural,5.30492605
2019-09-01,Mata Atlântica,Bahia,Natural,0.688511987
2019-04-01,Mata Atlântica,Espírito Santo,Antrópico,0.167891034
2019-04-01,Mata Atlântica,Espírito Santo,Antrópico,0.335779211
2019-04-01,Mata Atlântica,Espírito Santo,Antrópico,43.72844647
2019-04-01,Mata Atlântica,Espírito Santo,Antrópico,129.6632292
2019-04-01,Mata Atlântica,Espírito Santo,Antrópico,1.851021161
2019-04-01,Mata Atlântica,Espírito Santo,Antrópico,1.511880035
2019-04-01,Mata Atlântica,Espírito Santo,Natural,2.607932227
2019-04-01,Mata Atlântica,Espírito Santo,Natural,0.419183191
2019-04-01,Mata Atlântica,Espírito Santo,Natural,27.95810152
2019-04-01,Mata Atlântica,Espírito Santo,Natural,4.470091675
2019-08-01,Mata Atlântica,Espírito Santo,Antrópico,24.46866565
2019-08-01,Mata Atlântica,Espírito Santo,Antrópico,22.33083848
2019-08-01,Mata Atlântica,Espírito Santo,Antrópico,178.0331798
2019-08-01,Mata Atlântica,Espírito Santo,Antrópico,1072.835786
2019-08-01,Mata Atlântica,Espírito Santo,Antrópico,15.68423324
2019-08-01,Mata Atlântica,Espírito Santo,Natural,14.29970053
2019-08-01,Mata Atlântica,Espírito Santo,Natural,3.515843903
2019-08-01,Mata Atlântica,Espírito Santo,Natural,0.507811975
2019-08-01,Mata Atlântica,Espírito Santo,Natural,64.40076803
2019-12-01,Mata Atlântica,Espírito Santo,Antrópico,0.08411333
2019-12-01,Mata Atlântica,Espírito Santo,Antrópico,1.337253027
2019-12-01,Mata Atlântica,Espírito Santo,Antrópico,34.23391974
2019-12-01,Mata Atlântica,Espírito Santo,Antrópico,30.46540537
2019-12-01,Mata Atlântica,Espírito Santo,Antrópico,7.014860449
2019-12-01,Mata Atlântica,Espírito Santo,Antrópico,0.084444281
2019-12-01,Mata Atlântica,Espírito Santo,Natural,11.99702429
2019-12-01,Mata Atlântica,Espírito Santo,Natural,15.52252232
2019-12-01,Mata Atlântica,Espírito Santo,Natural,0.336073077
2019-12-01,Mata Atlântica,Espírito Santo,Natural,2.869701044
2019-12-01,Mata Atlântica,Espírito Santo,Natural,11.73395852
2019-02-01,Mata Atlântica,Espírito Santo,Antrópico,16.58054399
2019-02-01,Mata Atlântica,Espírito Santo,Antrópico,0.423341986
2019-02-01,Mata Atlântica,Espírito Santo,Antrópico,0.420120264
2019-02-01,Mata Atlântica,Espírito Santo,Antrópico,65.81791292
2019-02-01,Mata Atlântica,Espírito Santo,Antrópico,145.8528587
2019-02-01,Mata Atlântica,Espírito Santo,Antrópico,5.50719787
2019-02-01,Mata Atlântica,Espírito Santo,Natural,23.26281047
2019-02-01,Mata Atlântica,Espírito Santo,Natural,5.452973481
2019-02-01,Mata Atlântica,Espírito Santo,Natural,4.031887475
2019-01-01,Mata Atlântica,Espírito Santo,Antrópico,5.062382166
2019-01-01,Mata Atlântica,Espírito Santo,Antrópico,0.931088715
2019-01-01,Mata Atlântica,Espírito Santo,Antrópico,15.39929695
2019-01-01,Mata Atlântica,Espírito Santo,Antrópico,32.22712901
2019-01-01,Mata Atlântica,Espírito Santo,Antrópico,122.3203036
2019-01-01,Mata Atlântica,Espírito Santo,Antrópico,4.585820618
2019-01-01,Mata Atlântica,Espírito Santo,Natural,10.67600678
2019-01-01,Mata Atlântica,Espírito Santo,Natural,0.335393402
2019-01-01,Mata Atlântica,Espírito Santo,Natural,2.706469067
2019-01-01,Mata Atlântica,Espírito Santo,Natural,1.353234937
2019-01-01,Mata Atlântica,Espírito Santo,Natural,4.198672485
2019-07-01,Mata Atlântica,Espírito Santo,Antrópico,8.677884143
2019-07-01,Mata Atlântica,Espírito Santo,Antrópico,0.928133728
2019-07-01,Mata Atlântica,Espírito Santo,Antrópico,40.89337346
2019-07-01,Mata Atlântica,Espírito Santo,Antrópico,71.52306265
2019-07-01,Mata Atlântica,Espírito Santo,Antrópico,466.9314447
2019-07-01,Mata Atlântica,Espírito Santo,Antrópico,3.391362916
2019-07-01,Mata Atlântica,Espírito Santo,Antrópico,0.251978296
2019-07-01,Mata Atlântica,Espírito Santo,Natural,3.552475385
2019-07-01,Mata Atlântica,Espírito Santo,Natural,7.439036767
2019-07-01,Mata Atlântica,Espírito Santo,Natural,19.57859331
2019-06-01,Mata Atlântica,Espírito Santo,Antrópico,6.763257605
2019-06-01,Mata Atlântica,Espírito Santo,Antrópico,0.338720862
2019-06-01,Mata Atlântica,Espírito Santo,Antrópico,26.4714344
2019-06-01,Mata Atlântica,Espírito Santo,Antrópico,28.89762558
2019-06-01,Mata Atlântica,Espírito Santo,Antrópico,137.4598402
2019-06-01,Mata Atlântica,Espírito Santo,Antrópico,8.868456866
2019-06-01,Mata Atlântica,Espírito Santo,Natural,0.594019165
2019-06-01,Mata Atlântica,Espírito Santo,Natural,6.830876239
2019-06-01,Mata Atlântica,Espírito Santo,Natural,3.965821436
2019-06-01,Mata Atlântica,Espírito Santo,Natural,32.70668856
2019-05-01,Mata Atlântica,Espírito Santo,Antrópico,0.083945734
2019-05-01,Mata Atlântica,Espírito Santo,Antrópico,8.526014532
2019-05-01,Mata Atlântica,Espírito Santo,Antrópico,40.25406421
2019-05-01,Mata Atlântica,Espírito Santo,Antrópico,134.5505162
2019-05-01,Mata Atlântica,Espírito Santo,Antrópico,1.357572095
2019-05-01,Mata Atlântica,Espírito Santo,Natural,0.50367569
2019-05-01,Mata Atlântica,Espírito Santo,Natural,0.25169032
2019-05-01,Mata Atlântica,Espírito Santo,Natural,52.36236424
